word_count,char_count,char_div4
46,439,109.75
51,399,99.75
205,3507,876.75
48,360,90.0
110,870,217.5
173,1561,390.25
14,71,17.75
6,33,8.25
26,137,34.25
20,115,28.75
3,19,4.75
6,25,6.25
18,117,29.25
44,271,67.75
51,295,73.75
85,474,118.5
1,5,1.25
40,208,52.0
516,3342,835.5
3,16,4.0
464,2994,748.5
40,203,50.75
25,132,33.0
201,1054,263.5
167,1024,256.0
318,1895,473.75
219,1415,353.75
52,328,82.0
85,544,136.0
90,504,126.0
121,822,205.5
91,563,140.75
287,1884,471.0
255,1697,424.25
166,908,227.0
118,648,162.0
145,854,213.5
2,13,3.25
151,850,212.5
186,1076,269.0
11,65,16.25
161,1117,279.25
101,671,167.75
249,1460,365.0
88,541,135.25
214,1269,317.25
128,701,175.25
12,73,18.25
12,72,18.0
12,72,18.0
12,72,18.0
12,72,18.0
12,72,18.0
12,72,18.0
3,18,4.5
287,1822,455.5
37,197,49.25
389,2386,596.5
314,2056,514.0
3,18,4.5
4,30,7.5
4,29,7.25
61,362,90.5
176,1248,312.0
359,2005,501.25
1,10,2.5
305,1458,364.5
202,972,243.0
170,1261,315.25
166,1235,308.75
323,1731,432.75
267,1493,373.25
303,1743,435.75
266,1619,404.75
55,370,92.5
325,1729,432.25
194,1544,386.0
135,853,213.25
192,1215,303.75
201,1193,298.25
322,1954,488.5
212,1263,315.75
29,171,42.75
12,57,14.25
50,264,66.0
236,1503,375.75
201,1232,308.0
156,982,245.5
161,1005,251.25
192,1129,282.25
231,1544,386.0
219,1308,327.0
260,1823,455.75
24,123,30.75
89,491,122.75
429,2794,698.5
9,43,10.75
207,1135,283.75
10,74,18.5
52,319,79.75
59,371,92.75
274,1456,364.0
240,1336,334.0
5,19,4.75
83,459,114.75
100,495,123.75
90,460,115.0
152,754,188.5
68,340,85.0
439,2495,623.75
44,227,56.75
9,59,14.75
189,1291,322.75
12,68,17.0
98,504,126.0
18,61,15.25
27,132,33.0
1,1,0.25
225,1263,315.75
29,162,40.5
210,1304,326.0
38,260,65.0
19,95,23.75
209,1295,323.75
148,980,245.0
9,47,11.75
181,1526,381.5
223,1274,318.5
136,914,228.5
51,279,69.75
277,1700,425.0
172,1038,259.5
216,1359,339.75
184,1054,263.5
198,1083,270.75
150,892,223.0
16,100,25.0
1,1,0.25
35,228,57.0
282,1868,467.0
61,374,93.5
196,1305,326.25
34,183,45.75
179,1025,256.25
147,668,167.0
23,149,37.25
71,424,106.0
182,1204,301.0
12,68,17.0
187,1123,280.75
79,446,111.5
59,319,79.75
176,925,231.25
39,192,48.0
26,141,35.25
48,311,77.75
21,103,25.75
5,24,6.0
84,483,120.75
29,192,48.0
164,925,231.25
198,1437,359.25
26,143,35.75
12,621,155.25
229,1416,354.0
545,3217,804.25
85,488,122.0
186,1249,312.25
168,1170,292.5
280,1864,466.0
33,271,67.75
43,255,63.75
22,117,29.25
13,89,22.25
28,165,41.25
13,81,20.25
129,667,166.75
109,591,147.75
146,804,201.0
185,1014,253.5
110,732,183.0
365,1988,497.0
250,1419,354.75
338,1959,489.75
144,880,220.0
135,679,169.75
32,162,40.5
60,307,76.75
56,312,78.0
119,800,200.0
79,458,114.5
261,1872,468.0
142,1395,348.75
30,151,37.75
23,116,29.0
23,116,29.0
257,1483,370.75
146,967,241.75
8,57,14.25
26,155,38.75
954,5555,1388.75
28,154,38.5
2,12,3.0
7,30,7.5
9,45,11.25
1,4,1.0
8,36,9.0
8,42,10.5
199,1146,286.5
136,821,205.25
142,922,230.5
101,617,154.25
103,616,154.0
86,492,123.0
3,13,3.25
22,169,42.25
80,507,126.75
246,1877,469.25
188,1226,306.5
55,398,99.5
42,290,72.5
1,2,0.5
1,4,1.0
2,8,2.0
2,8,2.0
7,34,8.5
35,181,45.25
104,629,157.25
20,98,24.5
35,222,55.5
116,784,196.0
41,317,79.25
228,1504,376.0
32,171,42.75
358,2305,576.25
102,590,147.5
87,527,131.75
50,267,66.75
1,6,1.5
1,4,1.0
1,14,3.5
1,14,3.5
1,14,3.5
44,240,60.0
13,78,19.5
270,1828,457.0
181,1239,309.75
199,1600,400.0
188,1025,256.25
188,1162,290.5
93,524,131.0
73,390,97.5
128,773,193.25
151,865,216.25
61,298,74.5
91,464,116.0
154,1154,288.5
130,813,203.25
55,332,83.0
243,1624,406.0
196,1265,316.25
636,3797,949.25
7,32,8.0
10,50,12.5
215,1369,342.25
234,1444,361.0
248,1580,395.0
86,587,146.75
67,432,108.0
68,416,104.0
27,179,44.75
35,202,50.5
34,216,54.0
40,248,62.0
52,371,92.75
40,291,72.75
21,127,31.75
9,58,14.5
15,105,26.25
12,138,34.5
36,188,47.0
82,527,131.75
218,1287,321.75
210,1563,390.75
107,775,193.75
42,405,101.25
74,450,112.5
165,865,216.25
7,32,8.0
20,118,29.5
21,120,30.0
214,1272,318.0
255,1538,384.5
398,2296,574.0
225,1517,379.25
88,553,138.25
246,1580,395.0
7,35,8.75
384,2078,519.5
369,2049,512.25
21,143,35.75
40,240,60.0
74,505,126.25
10,45,11.25
135,714,178.5
6,34,8.5
3,20,5.0
5,25,6.25
2,13,3.25
9,45,11.25
14,92,23.0
115,494,123.5
110,484,121.0
296,1818,454.5
102,691,172.75
109,727,181.75
195,1168,292.0
138,964,241.0
142,1074,268.5
218,1352,338.0
139,915,228.75
172,1202,300.5
55,230,57.5
174,1002,250.5
5,22,5.5
4,17,4.25
11,40,10.0
9,45,11.25
6,28,7.0
6,23,5.75
5,24,6.0
10,43,10.75
2,7,1.75
5,22,5.5
5,17,4.25
3,10,2.5
4,12,3.0
5,24,6.0
2,10,2.5
7,26,6.5
5,22,5.5
5,22,5.5
5,22,5.5
50,285,71.25
30,174,43.5
317,1714,428.5
177,905,226.25
12,52,13.0
97,671,167.75
80,797,199.25
113,1068,267.0
154,1453,363.25
62,315,78.75
61,311,77.75
109,418,104.5
221,1664,416.0
129,753,188.25
39,231,57.75
70,514,128.5
100,635,158.75
304,1802,450.5
24,118,29.5
53,328,82.0
308,1657,414.25
236,1530,382.5
268,1841,460.25
1,1,0.25
248,1836,459.0
71,462,115.5
71,462,115.5
12,71,17.75
218,1777,444.25
186,1318,329.5
276,1667,416.75
331,2017,504.25
90,493,123.25
80,436,109.0
87,468,117.0
99,541,135.25
364,2019,504.75
232,1352,338.0
195,1156,289.0
47,308,77.0
90,574,143.5
2,13,3.25
233,1605,401.25
20,147,36.75
58,345,86.25
49,264,66.0
4,23,5.75
250,1336,334.0
266,1437,359.25
13,71,17.75
254,1570,392.5
93,535,133.75
16,82,20.5
68,411,102.75
138,835,208.75
2,16,4.0
145,858,214.5
155,900,225.0
361,2017,504.25
91,541,135.25
92,531,132.75
6,32,8.0
9,54,13.5
83,515,128.75
166,962,240.5
6,2432,608.0
204,1412,353.0
326,1795,448.75
380,2064,516.0
92,529,132.25
203,1439,359.75
153,1077,269.25
177,1090,272.5
7,34,8.5
56,351,87.75
104,622,155.5
182,1179,294.75
201,1284,321.0
255,1554,388.5
71,442,110.5
449,2889,722.25
45,264,66.0
85,457,114.25
111,598,149.5
89,510,127.5
121,1108,277.0
96,521,130.25
263,1338,334.5
81,527,131.75
62,352,88.0
62,352,88.0
58,396,99.0
57,345,86.25
303,1899,474.75
148,855,213.75
11,61,15.25
150,938,234.5
9,44,11.0
25,124,31.0
27,138,34.5
11,71,17.75
229,1271,317.75
49,325,81.25
101,569,142.25
38,225,56.25
20,97,24.25
5,18,4.5
196,1190,297.5
96,488,122.0
25,147,36.75
77,424,106.0
94,617,154.25
86,493,123.25
34,191,47.75
125,844,211.0
143,763,190.75
214,1263,315.75
141,777,194.25
135,776,194.0
126,732,183.0
159,944,236.0
164,909,227.25
149,842,210.5
7,32,8.0
9,45,11.25
122,673,168.25
114,666,166.5
99,443,110.75
60,311,77.75
90,445,111.25
109,524,131.0
150,719,179.75
24,131,32.75
49,293,73.25
4,19,4.75
98,1079,269.75
47,280,70.0
259,1717,429.25
32,175,43.75
59,415,103.75
63,405,101.25
101,612,153.0
142,825,206.25
110,710,177.5
11,79,19.75
13,89,22.25
13,89,22.25
11,86,21.5
26,149,37.25
53,291,72.75
24,149,37.25
259,1665,416.25
55,277,69.25
136,725,181.25
77,441,110.25
6,30,7.5
265,1682,420.5
47,282,70.5
8,44,11.0
74,432,108.0
74,432,108.0
50,313,78.25
342,1936,484.0
254,1434,358.5
408,2128,532.0
282,1753,438.25
24,156,39.0
21,121,30.25
7,32,8.0
13,55,13.75
49,277,69.25
60,316,79.0
96,556,139.0
91,513,128.25
61,316,79.0
67,363,90.75
1,1,0.25
35,175,43.75
184,1008,252.0
102,554,138.5
84,534,133.5
38,174,43.5
27,138,34.5
16,92,23.0
15,88,22.0
5,31,7.75
8,50,12.5
42,225,56.25
110,1389,347.25
55,266,66.5
12,61,15.25
218,1195,298.75
36,191,47.75
5,161,40.25
60,449,112.25
16,75,18.75
192,1098,274.5
7,34,8.5
132,617,154.25
171,923,230.75
7,32,8.0
122,698,174.5
118,637,159.25
115,698,174.5
37,212,53.0
274,1648,412.0
10,43,10.75
214,1350,337.5
314,2114,528.5
13,77,19.25
115,685,171.25
17,147,36.75
6,32,8.0
144,877,219.25
285,1845,461.25
332,2172,543.0
118,658,164.5
34,163,40.75
408,2553,638.25
33,173,43.25
291,2080,520.0
325,2308,577.0
75,512,128.0
294,1899,474.75
1,1,0.25
46,220,55.0
32,208,52.0
87,645,161.25
221,1440,360.0
70,448,112.0
381,2939,734.75
2,9,2.25
17,114,28.5
17,114,28.5
222,1450,362.5
202,1233,308.25
267,1663,415.75
311,1945,486.25
285,1709,427.25
261,1689,422.25
251,1808,452.0
10,60,15.0
7,41,10.25
8,42,10.5
13,73,18.25
46,283,70.75
248,1260,315.0
273,1397,349.25
281,1453,363.25
33,171,42.75
8,44,11.0
88,576,144.0
146,955,238.75
33,172,43.0
192,1193,298.25
242,1920,480.0
15,99,24.75
71,393,98.25
12,130,32.5
48,265,66.25
192,1276,319.0
326,2109,527.25
121,809,202.25
121,902,225.5
7,32,8.0
17,110,27.5
49,277,69.25
43,261,65.25
27,144,36.0
22,111,27.75
32,193,48.25
145,911,227.75
2,47,11.75
24,146,36.5
139,830,207.5
521,3303,825.75
403,2101,525.25
257,1577,394.25
602,3578,894.5
138,668,167.0
295,1972,493.0
212,1279,319.75
174,1112,278.0
10,55,13.75
97,549,137.25
45,236,59.0
18,112,28.0
154,801,200.25
21,108,27.0
3,32,8.0
7,32,8.0
111,642,160.5
228,1608,402.0
188,1210,302.5
250,1620,405.0
232,1548,387.0
131,849,212.25
162,1099,274.75
163,1055,263.75
275,1750,437.5
258,1558,389.5
319,1966,491.5
284,1572,393.0
215,1203,300.75
178,1163,290.75
88,546,136.5
117,693,173.25
196,1234,308.5
39,214,53.5
142,1331,332.75
236,1882,470.5
97,577,144.25
19,96,24.0
72,381,95.25
35,173,43.25
25,147,36.75
6,48,12.0
246,1615,403.75
69,375,93.75
227,1798,449.5
226,1422,355.5
296,1741,435.25
133,818,204.5
2,9,2.25
13,55,13.75
85,480,120.0
8,43,10.75
8,47,11.75
74,432,108.0
8,46,11.5
7,34,8.5
3,17,4.25
1,33,8.25
2,11,2.75
237,1361,340.25
218,1372,343.0
10,59,14.75
30,166,41.5
88,619,154.75
295,1829,457.25
27,174,43.5
18,107,26.75
65,393,98.25
360,2185,546.25
108,645,161.25
98,601,150.25
83,519,129.75
76,421,105.25
92,516,129.0
106,604,151.0
153,919,229.75
287,1890,472.5
7,36,9.0
47,281,70.25
37,250,62.5
225,1317,329.25
253,1598,399.5
8,39,9.75
19,75,18.75
78,439,109.75
323,2024,506.0
185,1113,278.25
250,1544,386.0
321,1990,497.5
34,178,44.5
107,664,166.0
310,1651,412.75
17,101,25.25
158,870,217.5
158,850,212.5
158,857,214.25
163,977,244.25
57,328,82.0
16,103,25.75
18,94,23.5
4,27,6.75
4,27,6.75
4,27,6.75
4,27,6.75
3,23,5.75
4,27,6.75
4,27,6.75
4,27,6.75
4,27,6.75
4,27,6.75
199,925,231.25
30,155,38.75
1,1,0.25
109,630,157.5
24,130,32.5
96,539,134.75
214,1173,293.25
251,1334,333.5
205,1119,279.75
69,349,87.25
1,6,1.5
21,122,30.5
50,261,65.25
72,393,98.25
112,581,145.25
148,936,234.0
336,1844,461.0
270,1405,351.25
264,1370,342.5
293,1479,369.75
547,2828,707.0
1,1,0.25
142,905,226.25
44,236,59.0
304,1918,479.5
126,1108,277.0
47,236,59.0
7,32,8.0
136,848,212.0
166,1029,257.25
269,1429,357.25
364,2171,542.75
152,962,240.5
334,2234,558.5
335,2035,508.75
46,294,73.5
132,942,235.5
150,888,222.0
19,96,24.0
268,1561,390.25
48,286,71.5
6,28,7.0
9,43,10.75
114,690,172.5
185,1073,268.25
254,1539,384.75
266,1666,416.5
159,1047,261.75
189,1116,279.0
10,64,16.0
244,1534,383.5
20,108,27.0
49,284,71.0
5,20,5.0
115,685,171.25
41,208,52.0
186,1106,276.5
179,1116,279.0
160,949,237.25
134,832,208.0
134,788,197.0
190,1126,281.5
1,1,0.25
78,450,112.5
394,2012,503.0
88,540,135.0
218,1315,328.75
283,1693,423.25
182,1200,300.0
104,664,166.0
36,567,141.75
216,1303,325.75
273,1662,415.5
187,1150,287.5
313,1809,452.25
14,79,19.75
141,925,231.25
85,455,113.75
302,1991,497.75
14,88,22.0
73,440,110.0
93,585,146.25
182,1063,265.75
139,882,220.5
161,972,243.0
136,898,224.5
154,927,231.75
149,908,227.0
227,1375,343.75
224,1193,298.25
226,1213,303.25
229,1224,306.0
2,12,3.0
37,231,57.75
30,212,53.0
109,654,163.5
373,2078,519.5
212,1233,308.25
124,684,171.0
120,642,160.5
136,813,203.25
432,2837,709.25
146,1006,251.5
131,805,201.25
340,1790,447.5
294,1555,388.75
1,1,0.25
71,478,119.5
2,24,6.0
5,31,7.75
3,16,4.0
22,132,33.0
34,206,51.5
92,563,140.75
49,287,71.75
67,464,116.0
227,1457,364.25
104,606,151.5
30,174,43.5
60,327,81.75
130,701,175.25
33,173,43.25
37,203,50.75
171,1318,329.5
72,358,89.5
128,810,202.5
246,1387,346.75
273,1383,345.75
8,41,10.25
221,2081,520.25
204,2033,508.25
208,2050,512.5
71,443,110.75
37,251,62.75
18,107,26.75
15,72,18.0
1,5,1.25
9,69,17.25
12,82,20.5
270,1649,412.25
238,1406,351.5
55,333,83.25
95,500,125.0
21,113,28.25
212,1457,364.25
228,1335,333.75
156,902,225.5
196,1123,280.75
226,1292,323.0
93,603,150.75
40,205,51.25
77,451,112.75
47,261,65.25
78,456,114.0
193,1185,296.25
255,1785,446.25
321,2099,524.75
7,32,8.0
340,1751,437.75
1,1,0.25
7,32,8.0
110,665,166.25
13,84,21.0
20,155,38.75
92,488,122.0
11,67,16.75
176,1472,368.0
24,140,35.0
67,427,106.75
190,1012,253.0
265,1385,346.25
54,298,74.5
63,360,90.0
224,1299,324.75
202,1172,293.0
204,1327,331.75
45,249,62.25
87,536,134.0
82,522,130.5
88,557,139.25
109,689,172.25
26,182,45.5
69,353,88.25
112,719,179.75
111,743,185.75
129,747,186.75
249,1585,396.25
67,404,101.0
228,1407,351.75
320,1792,448.0
124,706,176.5
1,44,11.0
161,881,220.25
277,1413,353.25
35,203,50.75
1,1,0.25
211,1400,350.0
202,1329,332.25
266,1623,405.75
75,335,83.75
25,144,36.0
110,809,202.25
9,57,14.25
435,2439,609.75
29,199,49.75
90,546,136.5
38,204,51.0
14,71,17.75
85,527,131.75
166,980,245.0
97,726,181.5
411,2948,737.0
672,3579,894.75
146,1015,253.75
30,166,41.5
197,1206,301.5
92,583,145.75
229,1677,419.25
68,545,136.25
54,464,116.0
7,34,8.5
12,67,16.75
18,102,25.5
249,1527,381.75
264,1674,418.5
193,1505,376.25
216,1250,312.5
288,1858,464.5
177,1056,264.0
217,1342,335.5
25,138,34.5
154,896,224.0
55,341,85.25
37,249,62.25
43,295,73.75
25,107,26.75
5,30,7.5
128,763,190.75
255,1696,424.0
26,153,38.25
24,134,33.5
66,325,81.25
235,1446,361.5
179,961,240.25
136,780,195.0
192,1162,290.5
107,642,160.5
153,935,233.75
148,920,230.0
36,188,47.0
71,472,118.0
66,460,115.0
596,3064,766.0
15,76,19.0
9,53,13.25
370,2218,554.5
9,46,11.5
34,195,48.75
176,1025,256.25
6,27,6.75
3,9,2.25
14,63,15.75
133,755,188.75
48,302,75.5
152,1192,298.0
91,2132,533.0
1,1,0.25
66,430,107.5
257,2107,526.75
63,387,96.75
194,1481,370.25
65,380,95.0
63,387,96.75
97,740,185.0
39,216,54.0
150,909,227.25
307,2026,506.5
177,1153,288.25
12,60,15.0
81,474,118.5
51,256,64.0
68,367,91.75
200,1246,311.5
131,823,205.75
324,2079,519.75
167,1038,259.5
167,1043,260.75
229,1392,348.0
173,1037,259.25
191,1150,287.5
14,72,18.0
63,357,89.25
68,389,97.25
107,602,150.5
274,1652,413.0
48,252,63.0
54,305,76.25
76,409,102.25
16,87,21.75
91,497,124.25
122,668,167.0
133,742,185.5
99,542,135.5
58,363,90.75
159,992,248.0
249,1347,336.75
265,1523,380.75
127,712,178.0
57,296,74.0
228,1333,333.25
12,75,18.75
120,674,168.5
144,1052,263.0
148,1176,294.0
87,633,158.25
63,429,107.25
111,822,205.5
143,1091,272.75
66,399,99.75
9,43,10.75
1,1,0.25
11,54,13.5
2,13,3.25
1,1,0.25
107,1000,250.0
177,1156,289.0
325,1943,485.75
46,334,83.5
1,23,5.75
209,1341,335.25
47,266,66.5
126,636,159.0
254,1608,402.0
5,23,5.75
148,919,229.75
251,1560,390.0
250,1558,389.5
256,1689,422.25
339,2224,556.0
156,1099,274.75
11,91,22.75
21,144,36.0
19,134,33.5
57,375,93.75
7,47,11.75
25,134,33.5
87,447,111.75
55,367,91.75
315,2160,540.0
250,1602,400.5
172,1025,256.25
22,105,26.25
214,1443,360.75
93,546,136.5
14,81,20.25
109,679,169.75
413,1610,402.5
4,23,5.75
4,16,4.0
4,23,5.75
5,21,5.25
5,22,5.5
9,39,9.75
2,7,1.75
5,22,5.5
5,23,5.75
40,190,47.5
9,51,12.75
5,27,6.75
20,104,26.0
6,25,6.25
4,24,6.0
8,34,8.5
16,79,19.75
4,19,4.75
8,39,9.75
1,5,1.25
10,43,10.75
133,811,202.75
155,980,245.0
202,1230,307.5
107,619,154.75
249,1659,414.75
224,1427,356.75
233,1584,396.0
38,248,62.0
72,380,95.0
36,195,48.75
41,221,55.25
144,778,194.5
56,303,75.75
23,127,31.75
16,88,22.0
8,42,10.5
3,16,4.0
14,87,21.75
15,75,18.75
7,35,8.75
6,30,7.5
28,163,40.75
137,818,204.5
289,1731,432.75
297,1805,451.25
251,1499,374.75
235,1312,328.0
142,866,216.5
103,617,154.25
108,655,163.75
71,628,157.0
7,32,8.0
330,1976,494.0
10,53,13.25
355,1963,490.75
34,190,47.5
23,123,30.75
49,1364,341.0
177,1208,302.0
76,399,99.75
239,2013,503.25
155,905,226.25
137,1029,257.25
148,980,245.0
48,264,66.0
141,893,223.25
183,1216,304.0
47,276,69.0
210,1463,365.75
50,261,65.25
143,815,203.75
137,821,205.25
120,860,215.0
115,632,158.0
105,644,161.0
136,878,219.5
7,34,8.5
207,1511,377.75
134,735,183.75
239,1471,367.75
2,9,2.25
33,165,41.25
418,2188,547.0
413,2160,540.0
173,916,229.0
30,156,39.0
4,18,4.5
296,1700,425.0
19,86,21.5
118,751,187.75
21,120,30.0
104,711,177.75
129,978,244.5
8,39,9.75
16,94,23.5
1,1,0.25
1,1,0.25
244,1455,363.75
337,2126,531.5
304,1827,456.75
326,2141,535.25
356,2416,604.0
300,1954,488.5
247,2065,516.25
299,1921,480.25
231,1495,373.75
288,1626,406.5
214,1491,372.75
233,2118,529.5
245,1786,446.5
234,2108,527.0
249,1750,437.5
175,1889,472.25
183,1891,472.75
240,2136,534.0
148,1200,300.0
259,1600,400.0
52,299,74.75
154,881,220.25
13,73,18.25
36,209,52.25
57,367,91.75
90,498,124.5
156,858,214.5
82,489,122.25
7,32,8.0
78,447,111.75
14,68,17.0
85,521,130.25
126,743,185.75
231,1372,343.0
225,1543,385.75
144,869,217.25
158,929,232.25
75,450,112.5
77,454,113.5
91,487,121.75
151,900,225.0
256,1551,387.75
1,4,1.0
52,292,73.0
27,134,33.5
8,41,10.25
10,44,11.0
9,38,9.5
123,684,171.0
1,348,87.0
39,216,54.0
58,328,82.0
67,390,97.5
60,348,87.0
387,2003,500.75
10,86,21.5
91,673,168.25
250,1425,356.25
78,418,104.5
130,726,181.5
41,263,65.75
3,11,2.75
266,1534,383.5
301,1695,423.75
392,2084,521.0
751,4027,1006.75
1511,8002,2000.5
2,14,3.5
71,460,115.0
58,339,84.75
50,283,70.75
60,339,84.75
54,320,80.0
30,168,42.0
58,335,83.75
79,471,117.75
71,423,105.75
73,434,108.5
82,478,119.5
80,455,113.75
82,497,124.25
51,294,73.5
175,1053,263.25
97,529,132.25
112,602,150.5
108,593,148.25
145,815,203.75
86,486,121.5
49,279,69.75
46,261,65.25
24,150,37.5
115,659,164.75
122,680,170.0
140,739,184.75
184,1007,251.75
36,212,53.0
129,725,181.25
135,755,188.75
133,754,188.5
20,116,29.0
161,923,230.75
96,572,143.0
62,353,88.25
73,397,99.25
68,347,86.75
63,334,83.5
56,355,88.75
63,354,88.5
2,10,2.5
27,195,48.75
170,1055,263.75
92,635,158.75
76,368,92.0
4,17,4.25
1,6,1.5
146,757,189.25
260,1331,332.75
223,1442,360.5
27,137,34.25
155,1159,289.75
260,1593,398.25
17,110,27.5
17,88,22.0
40,251,62.75
28,142,35.5
5,37,9.25
246,1411,352.75
247,1288,322.0
109,591,147.75
79,406,101.5
21,116,29.0
7,32,8.0
144,1250,312.5
144,1252,313.0
357,2158,539.5
77,421,105.25
109,614,153.5
53,267,66.75
47,253,63.25
26,142,35.5
22,137,34.25
1,1,0.25
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
1,2,0.5
65,403,100.75
4,16,4.0
12,73,18.25
64,340,85.0
357,1735,433.75
15,81,20.25
110,557,139.25
120,575,143.75
146,701,175.25
143,701,175.25
109,518,129.5
125,777,194.25
187,1133,283.25
194,989,247.25
109,614,153.5
184,1369,342.25
127,720,180.0
297,1967,491.75
136,861,215.25
183,1297,324.25
212,1511,377.75
334,2079,519.75
199,1031,257.75
104,645,161.25
168,1293,323.25
27,139,34.75
76,416,104.0
93,1373,343.25
145,765,191.25
91,518,129.5
64,345,86.25
62,313,78.25
57,303,75.75
137,911,227.75
89,469,117.25
46,295,73.75
184,1488,372.0
192,1376,344.0
207,1412,353.0
24,122,30.5
21,128,32.0
46,258,64.5
90,504,126.0
398,2391,597.75
401,2413,603.25
422,2774,693.5
25,111,27.75
138,748,187.0
285,1796,449.0
70,362,90.5
365,2818,704.5
9,59,14.75
2,10,2.5
124,694,173.5
48,269,67.25
174,891,222.75
15,93,23.25
49,302,75.5
43,235,58.75
72,357,89.25
73,445,111.25
55,282,70.5
75,454,113.5
77,437,109.25
302,2156,539.0
137,1736,434.0
298,1314,328.5
140,826,206.5
106,613,153.25
11,68,17.0
134,846,211.5
122,759,189.75
116,807,201.75
203,1182,295.5
143,1257,314.25
17,143,35.75
138,727,181.75
254,1368,342.0
25,120,30.0
671,4359,1089.75
288,1492,373.0
134,741,185.25
246,1463,365.75
93,626,156.5
122,853,213.25
42,240,60.0
90,557,139.25
167,1114,278.5
127,784,196.0
2,6,1.5
5,24,6.0
242,1115,278.75
307,1752,438.0
183,956,239.0
124,754,188.5
233,1400,350.0
161,1043,260.75
244,1411,352.75
80,313,78.25
369,2462,615.5
100,547,136.75
7,34,8.5
347,2016,504.0
172,1160,290.0
166,1154,288.5
135,884,221.0
